"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3012011;"Sulmierzyce (1)";"ogółem";"kobiety";"2020";1407;"osoba";"";
3012023;"Kobylin (3)";"ogółem";"ogółem";"2020";8049;"osoba";"";
3012023;"Kobylin (3)";"ogółem";"mężczyźni";"2020";4043;"osoba";"";
3012023;"Kobylin (3)";"ogółem";"kobiety";"2020";4006;"osoba";"";
3012033;"Koźmin Wielkopolski (3)";"ogółem";"ogółem";"2020";13140;"osoba";"";
3012033;"Koźmin Wielkopolski (3)";"ogółem";"mężczyźni";"2020";6462;"osoba";"";
3012033;"Koźmin Wielkopolski (3)";"ogółem";"kobiety";"2020";6678;"osoba";"";
3012043;"Krotoszyn (3)";"ogółem";"ogółem";"2020";40269;"osoba";"";
3012043;"Krotoszyn (3)";"ogółem";"mężczyźni";"2020";19550;"osoba";"";
3012043;"Krotoszyn (3)";"ogółem";"kobiety";"2020";20719;"osoba";"";
3012052;"Rozdrażew (2)";"ogółem";"ogółem";"2020";5151;"osoba";"";
3012052;"Rozdrażew (2)";"ogółem";"mężczyźni";"2020";2563;"osoba";"";
3012052;"Rozdrażew (2)";"ogółem";"kobiety";"2020";2588;"osoba";"";
3012063;"Zduny (3)";"ogółem";"ogółem";"2020";7558;"osoba";"";
3012063;"Zduny (3)";"ogółem";"mężczyźni";"2020";3761;"osoba";"";
3012063;"Zduny (3)";"ogółem";"kobiety";"2020";3797;"osoba";"";
3013012;"Krzemieniewo (2)";"ogółem";"ogółem";"2020";8272;"osoba";"";
3013012;"Krzemieniewo (2)";"ogółem";"mężczyźni";"2020";4160;"osoba";"";
3013012;"Krzemieniewo (2)";"ogółem";"kobiety";"2020";4112;"osoba";"";
3013022;"Lipno (2)";"ogółem";"ogółem";"2020";8658;"osoba";"";
3013022;"Lipno (2)";"ogółem";"mężczyźni";"2020";4303;"osoba";"";
3013022;"Lipno (2)";"ogółem";"kobiety";"2020";4355;"osoba";"";
3013033;"Osieczna (3)";"ogółem";"ogółem";"2020";9314;"osoba";"";
3013033;"Osieczna (3)";"ogółem";"mężczyźni";"2020";4609;"osoba";"";
3013033;"Osieczna (3)";"ogółem";"kobiety";"2020";4705;"osoba";"";
3013043;"Rydzyna (3)";"ogółem";"ogółem";"2020";9836;"osoba";"";
3013043;"Rydzyna (3)";"ogółem";"mężczyźni";"2020";4921;"osoba";"";
3013043;"Rydzyna (3)";"ogółem";"kobiety";"2020";4915;"osoba";"";
3013052;"Święciechowa (2)";"ogółem";"ogółem";"2020";8214;"osoba";"";
3013052;"Święciechowa (2)";"ogółem";"mężczyźni";"2020";4084;"osoba";"";
3013052;"Święciechowa (2)";"ogółem";"kobiety";"2020";4130;"osoba";"";
3013062;"Wijewo (2)";"ogółem";"ogółem";"2020";3863;"osoba";"";
3013062;"Wijewo (2)";"ogółem";"mężczyźni";"2020";1964;"osoba";"";
3013062;"Wijewo (2)";"ogółem";"kobiety";"2020";1899;"osoba";"";
3013072;"Włoszakowice (2)";"ogółem";"ogółem";"2020";9754;"osoba";"";
3013072;"Włoszakowice (2)";"ogółem";"mężczyźni";"2020";4804;"osoba";"";
3013072;"Włoszakowice (2)";"ogółem";"kobiety";"2020";4950;"osoba";"";
3014012;"Chrzypsko Wielkie (2)";"ogółem";"ogółem";"2020";3306;"osoba";"";
3014012;"Chrzypsko Wielkie (2)";"ogółem";"mężczyźni";"2020";1690;"osoba";"";
3014012;"Chrzypsko Wielkie (2)";"ogółem";"kobiety";"2020";1616;"osoba";"";
3014022;"Kwilcz (2)";"ogółem";"ogółem";"2020";6377;"osoba";"";
3014022;"Kwilcz (2)";"ogółem";"mężczyźni";"2020";3210;"osoba";"";
3014022;"Kwilcz (2)";"ogółem";"kobiety";"2020";3167;"osoba";"";
3014033;"Międzychód (3)";"ogółem";"ogółem";"2020";18309;"osoba";"";
3014033;"Międzychód (3)";"ogółem";"mężczyźni";"2020";9031;"osoba";"";
3014033;"Międzychód (3)";"ogółem";"kobiety";"2020";9278;"osoba";"";
3014043;"Sieraków (3)";"ogółem";"ogółem";"2020";8641;"osoba";"";
3014043;"Sieraków (3)";"ogółem";"mężczyźni";"2020";4252;"osoba";"";
3014043;"Sieraków (3)";"ogółem";"kobiety";"2020";4389;"osoba";"";
3015012;"Kuślin (2)";"ogółem";"ogółem";"2020";5467;"osoba";"";
3015012;"Kuślin (2)";"ogółem";"mężczyźni";"2020";2749;"osoba";"";
3015012;"Kuślin (2)";"ogółem";"kobiety";"2020";2718;"osoba";"";
3015023;"Lwówek (3)";"ogółem";"ogółem";"2020";9017;"osoba";"";
3015023;"Lwówek (3)";"ogółem";"mężczyźni";"2020";4457;"osoba";"";
3015023;"Lwówek (3)";"ogółem";"kobiety";"2020";4560;"osoba";"";
3015032;"Miedzichowo (2)";"ogółem";"ogółem";"2020";3737;"osoba";"";
3015032;"Miedzichowo (2)";"ogółem";"mężczyźni";"2020";1867;"osoba";"";
3015032;"Miedzichowo (2)";"ogółem";"kobiety";"2020";1870;"osoba";"";
3015043;"Nowy Tomyśl (3)";"ogółem";"ogółem";"2020";27194;"osoba";"";
3015043;"Nowy Tomyśl (3)";"ogółem";"mężczyźni";"2020";13234;"osoba";"";
3015043;"Nowy Tomyśl (3)";"ogółem";"kobiety";"2020";13960;"osoba";"";
3015053;"Opalenica (3)";"ogółem";"ogółem";"2020";16357;"osoba";"";
3015053;"Opalenica (3)";"ogółem";"mężczyźni";"2020";8023;"osoba";"";
3015053;"Opalenica (3)";"ogółem";"kobiety";"2020";8334;"osoba";"";
3015063;"Zbąszyń (3)";"ogółem";"ogółem";"2020";13804;"osoba";"";
3015063;"Zbąszyń (3)";"ogółem";"mężczyźni";"2020";6775;"osoba";"";
3015063;"Zbąszyń (3)";"ogółem";"kobiety";"2020";7029;"osoba";"";
3016013;"Oborniki (3)";"ogółem";"ogółem";"2020";34185;"osoba";"";
3016013;"Oborniki (3)";"ogółem";"mężczyźni";"2020";16792;"osoba";"";
3016013;"Oborniki (3)";"ogółem";"kobiety";"2020";17393;"osoba";"";
3016023;"Rogoźno (3)";"ogółem";"ogółem";"2020";18372;"osoba";"";
3016023;"Rogoźno (3)";"ogółem";"mężczyźni";"2020";9153;"osoba";"";
3016023;"Rogoźno (3)";"ogółem";"kobiety";"2020";9219;"osoba";"";
3016032;"Ryczywół (2)";"ogółem";"ogółem";"2020";7264;"osoba";"";
3016032;"Ryczywół (2)";"ogółem";"mężczyźni";"2020";3648;"osoba";"";
3016032;"Ryczywół (2)";"ogółem";"kobiety";"2020";3616;"osoba";"";
3017011;"Ostrów Wielkopolski (1)";"ogółem";"ogółem";"2020";71560;"osoba";"";
3017011;"Ostrów Wielkopolski (1)";"ogółem";"mężczyźni";"2020";34101;"osoba";"";
3017011;"Ostrów Wielkopolski (1)";"ogółem";"kobiety";"2020";37459;"osoba";"";
3017023;"Nowe Skalmierzyce (3)";"ogółem";"ogółem";"2020";15625;"osoba";"";
3017023;"Nowe Skalmierzyce (3)";"ogółem";"mężczyźni";"2020";7724;"osoba";"";
3017023;"Nowe Skalmierzyce (3)";"ogółem";"kobiety";"2020";7901;"osoba";"";
3017033;"Odolanów (3)";"ogółem";"ogółem";"2020";14674;"osoba";"";
3017033;"Odolanów (3)";"ogółem";"mężczyźni";"2020";7320;"osoba";"";
3017033;"Odolanów (3)";"ogółem";"kobiety";"2020";7354;"osoba";"";
3017042;"Ostrów Wielkopolski (2)";"ogółem";"ogółem";"2020";19162;"osoba";"";
3017042;"Ostrów Wielkopolski (2)";"ogółem";"mężczyźni";"2020";9531;"osoba";"";
3017042;"Ostrów Wielkopolski (2)";"ogółem";"kobiety";"2020";9631;"osoba";"";
3017052;"Przygodzice (2)";"ogółem";"ogółem";"2020";12232;"osoba";"";
3017052;"Przygodzice (2)";"ogółem";"mężczyźni";"2020";6072;"osoba";"";
3017052;"Przygodzice (2)";"ogółem";"kobiety";"2020";6160;"osoba";"";
3017063;"Raszków (3)";"ogółem";"ogółem";"2020";11881;"osoba";"";
3017063;"Raszków (3)";"ogółem";"mężczyźni";"2020";5928;"osoba";"";
3017063;"Raszków (3)";"ogółem";"kobiety";"2020";5953;"osoba";"";
3017072;"Sieroszewice (2)";"ogółem";"ogółem";"2020";9660;"osoba";"";
3017072;"Sieroszewice (2)";"ogółem";"mężczyźni";"2020";4876;"osoba";"";
3017072;"Sieroszewice (2)";"ogółem";"kobiety";"2020";4784;"osoba";"";
3017082;"Sośnie (2)";"ogółem";"ogółem";"2020";6563;"osoba";"";
3017082;"Sośnie (2)";"ogółem";"mężczyźni";"2020";3290;"osoba";"";
3017082;"Sośnie (2)";"ogółem";"kobiety";"2020";3273;"osoba";"";
3018012;"Czajków (2)";"ogółem";"ogółem";"2020";2505;"osoba";"";
3018012;"Czajków (2)";"ogółem";"mężczyźni";"2020";1255;"osoba";"";
3018012;"Czajków (2)";"ogółem";"kobiety";"2020";1250;"osoba";"";
3018022;"Doruchów (2)";"ogółem";"ogółem";"2020";5373;"osoba";"";
3018022;"Doruchów (2)";"ogółem";"mężczyźni";"2020";2701;"osoba";"";
3018022;"Doruchów (2)";"ogółem";"kobiety";"2020";2672;"osoba";"";
3018033;"Grabów nad Prosną (3)";"ogółem";"ogółem";"2020";7777;"osoba";"";
3018033;"Grabów nad Prosną (3)";"ogółem";"mężczyźni";"2020";3795;"osoba";"";
3018033;"Grabów nad Prosną (3)";"ogółem";"kobiety";"2020";3982;"osoba";"";
3018042;"Kobyla Góra (2)";"ogółem";"ogółem";"2020";6135;"osoba";"";
3018042;"Kobyla Góra (2)";"ogółem";"mężczyźni";"2020";3106;"osoba";"";
3018042;"Kobyla Góra (2)";"ogółem";"kobiety";"2020";3029;"osoba";"";
3018052;"Kraszewice (2)";"ogółem";"ogółem";"2020";3640;"osoba";"";
3018052;"Kraszewice (2)";"ogółem";"mężczyźni";"2020";1799;"osoba";"";
3018052;"Kraszewice (2)";"ogółem";"kobiety";"2020";1841;"osoba";"";
3018063;"Mikstat (3)";"ogółem";"ogółem";"2020";5990;"osoba";"";
3018063;"Mikstat (3)";"ogółem";"mężczyźni";"2020";2973;"osoba";"";
3018063;"Mikstat (3)";"ogółem";"kobiety";"2020";3017;"osoba";"";
3018073;"Ostrzeszów (3)";"ogółem";"ogółem";"2020";23845;"osoba";"";
3018073;"Ostrzeszów (3)";"ogółem";"mężczyźni";"2020";11604;"osoba";"";
3018073;"Ostrzeszów (3)";"ogółem";"kobiety";"2020";12241;"osoba";"";
3019011;"Piła (1)";"ogółem";"ogółem";"2020";72527;"osoba";"";
3019011;"Piła (1)";"ogółem";"mężczyźni";"2020";34673;"osoba";"";
3019011;"Piła (1)";"ogółem";"kobiety";"2020";37854;"osoba";"";
3019022;"Białośliwie (2)";"ogółem";"ogółem";"2020";4809;"osoba";"";
3019022;"Białośliwie (2)";"ogółem";"mężczyźni";"2020";2400;"osoba";"";
3019022;"Białośliwie (2)";"ogółem";"kobiety";"2020";2409;"osoba";"";
3019032;"Kaczory (2)";"ogółem";"ogółem";"2020";7883;"osoba";"";
3019032;"Kaczory (2)";"ogółem";"mężczyźni";"2020";3941;"osoba";"";
3019032;"Kaczory (2)";"ogółem";"kobiety";"2020";3942;"osoba";"";
3019043;"Łobżenica (3)";"ogółem";"ogółem";"2020";9468;"osoba";"";
3019043;"Łobżenica (3)";"ogółem";"mężczyźni";"2020";4863;"osoba";"";
3019043;"Łobżenica (3)";"ogółem";"kobiety";"2020";4605;"osoba";"";
3019052;"Miasteczko Krajeńskie (2)";"ogółem";"ogółem";"2020";3147;"osoba";"";
3019052;"Miasteczko Krajeńskie (2)";"ogółem";"mężczyźni";"2020";1575;"osoba";"";
3019052;"Miasteczko Krajeńskie (2)";"ogółem";"kobiety";"2020";1572;"osoba";"";
3019062;"Szydłowo (2)";"ogółem";"ogółem";"2020";9341;"osoba";"";
3019062;"Szydłowo (2)";"ogółem";"mężczyźni";"2020";4733;"osoba";"";
3019062;"Szydłowo (2)";"ogółem";"kobiety";"2020";4608;"osoba";"";
3019073;"Ujście (3)";"ogółem";"ogółem";"2020";7946;"osoba";"";
3019073;"Ujście (3)";"ogółem";"mężczyźni";"2020";3991;"osoba";"";
3019073;"Ujście (3)";"ogółem";"kobiety";"2020";3955;"osoba";"";
3019083;"Wyrzysk (3)";"ogółem";"ogółem";"2020";13835;"osoba";"";
3019083;"Wyrzysk (3)";"ogółem";"mężczyźni";"2020";6777;"osoba";"";
3019083;"Wyrzysk (3)";"ogółem";"kobiety";"2020";7058;"osoba";"";
3019093;"Wysoka (3)";"ogółem";"ogółem";"2020";6521;"osoba";"";
3019093;"Wysoka (3)";"ogółem";"mężczyźni";"2020";3295;"osoba";"";
3019093;"Wysoka (3)";"ogółem";"kobiety";"2020";3226;"osoba";"";
3020013;"Chocz (3)";"ogółem";"ogółem";"2020";4741;"osoba";"";
3020013;"Chocz (3)";"ogółem";"mężczyźni";"2020";2373;"osoba";"";
3020013;"Chocz (3)";"ogółem";"kobiety";"2020";2368;"osoba";"";
3020022;"Czermin (2)";"ogółem";"ogółem";"2020";4935;"osoba";"";
3020022;"Czermin (2)";"ogółem";"mężczyźni";"2020";2505;"osoba";"";
3020022;"Czermin (2)";"ogółem";"kobiety";"2020";2430;"osoba";"";
3020033;"Dobrzyca (3)";"ogółem";"ogółem";"2020";8093;"osoba";"";
3020033;"Dobrzyca (3)";"ogółem";"mężczyźni";"2020";3998;"osoba";"";
3020033;"Dobrzyca (3)";"ogółem";"kobiety";"2020";4095;"osoba";"";
3020042;"Gizałki (2)";"ogółem";"ogółem";"2020";4591;"osoba";"";
3020042;"Gizałki (2)";"ogółem";"mężczyźni";"2020";2305;"osoba";"";
3020042;"Gizałki (2)";"ogółem";"kobiety";"2020";2286;"osoba";"";
3020052;"Gołuchów (2)";"ogółem";"ogółem";"2020";10807;"osoba";"";
3020052;"Gołuchów (2)";"ogółem";"mężczyźni";"2020";5336;"osoba";"";
3020052;"Gołuchów (2)";"ogółem";"kobiety";"2020";5471;"osoba";"";
3020063;"Pleszew (3)";"ogółem";"ogółem";"2020";29596;"osoba";"";
3020063;"Pleszew (3)";"ogółem";"mężczyźni";"2020";14532;"osoba";"";
3020063;"Pleszew (3)";"ogółem";"kobiety";"2020";15064;"osoba";"";
3021011;"Luboń (1)";"ogółem";"ogółem";"2020";32015;"osoba";"";
3021011;"Luboń (1)";"ogółem";"mężczyźni";"2020";15247;"osoba";"";
3021011;"Luboń (1)";"ogółem";"kobiety";"2020";16768;"osoba";"";
3021021;"Puszczykowo (1)";"ogółem";"ogółem";"2020";9575;"osoba";"";
3021021;"Puszczykowo (1)";"ogółem";"mężczyźni";"2020";4527;"osoba";"";
3021021;"Puszczykowo (1)";"ogółem";"kobiety";"2020";5048;"osoba";"";
3021033;"Buk (3)";"ogółem";"ogółem";"2020";12673;"osoba";"";
3021033;"Buk (3)";"ogółem";"mężczyźni";"2020";6159;"osoba";"";
3021033;"Buk (3)";"ogółem";"kobiety";"2020";6514;"osoba";"";
3021042;"Czerwonak (2)";"ogółem";"ogółem";"2020";27780;"osoba";"";
3021042;"Czerwonak (2)";"ogółem";"mężczyźni";"2020";13509;"osoba";"";
3021042;"Czerwonak (2)";"ogółem";"kobiety";"2020";14271;"osoba";"";
3021052;"Dopiewo (2)";"ogółem";"ogółem";"2020";29328;"osoba";"";
3021052;"Dopiewo (2)";"ogółem";"mężczyźni";"2020";14343;"osoba";"";
3021052;"Dopiewo (2)";"ogółem";"kobiety";"2020";14985;"osoba";"";
3021062;"Kleszczewo (2)";"ogółem";"ogółem";"2020";9343;"osoba";"";
3021062;"Kleszczewo (2)";"ogółem";"mężczyźni";"2020";4586;"osoba";"";
3021062;"Kleszczewo (2)";"ogółem";"kobiety";"2020";4757;"osoba";"";
3021072;"Komorniki (2)";"ogółem";"ogółem";"2020";31474;"osoba";"";
3021072;"Komorniki (2)";"ogółem";"mężczyźni";"2020";15348;"osoba";"";
3021072;"Komorniki (2)";"ogółem";"kobiety";"2020";16126;"osoba";"";
3021083;"Kostrzyn (3)";"ogółem";"ogółem";"2020";18764;"osoba";"";
3021083;"Kostrzyn (3)";"ogółem";"mężczyźni";"2020";9114;"osoba";"";
3021083;"Kostrzyn (3)";"ogółem";"kobiety";"2020";9650;"osoba";"";
3021093;"Kórnik (3)";"ogółem";"ogółem";"2020";30909;"osoba";"";
3021093;"Kórnik (3)";"ogółem";"mężczyźni";"2020";15225;"osoba";"";
3021093;"Kórnik (3)";"ogółem";"kobiety";"2020";15684;"osoba";"";
3021103;"Mosina (3)";"ogółem";"ogółem";"2020";33767;"osoba";"";
3021103;"Mosina (3)";"ogółem";"mężczyźni";"2020";16470;"osoba";"";
3021103;"Mosina (3)";"ogółem";"kobiety";"2020";17297;"osoba";"";
3021113;"Murowana Goślina (3)";"ogółem";"ogółem";"2020";16942;"osoba";"";
3021113;"Murowana Goślina (3)";"ogółem";"mężczyźni";"2020";8379;"osoba";"";
3021113;"Murowana Goślina (3)";"ogółem";"kobiety";"2020";8563;"osoba";"";
3021123;"Pobiedziska (3)";"ogółem";"ogółem";"2020";19943;"osoba";"";
3021123;"Pobiedziska (3)";"ogółem";"mężczyźni";"2020";9771;"osoba";"";
3021123;"Pobiedziska (3)";"ogółem";"kobiety";"2020";10172;"osoba";"";
3021132;"Rokietnica (2)";"ogółem";"ogółem";"2020";19326;"osoba";"";
3021132;"Rokietnica (2)";"ogółem";"mężczyźni";"2020";9464;"osoba";"";
3021132;"Rokietnica (2)";"ogółem";"kobiety";"2020";9862;"osoba";"";
3021143;"Stęszew (3)";"ogółem";"ogółem";"2020";15125;"osoba";"";
3021143;"Stęszew (3)";"ogółem";"mężczyźni";"2020";7424;"osoba";"";
3021143;"Stęszew (3)";"ogółem";"kobiety";"2020";7701;"osoba";"";
3021152;"Suchy Las (2)";"ogółem";"ogółem";"2020";18512;"osoba";"";
3021152;"Suchy Las (2)";"ogółem";"mężczyźni";"2020";9026;"osoba";"";
3021152;"Suchy Las (2)";"ogółem";"kobiety";"2020";9486;"osoba";"";
3021163;"Swarzędz (3)";"ogółem";"ogółem";"2020";52206;"osoba";"";
3021163;"Swarzędz (3)";"ogółem";"mężczyźni";"2020";25301;"osoba";"";
3021163;"Swarzędz (3)";"ogółem";"kobiety";"2020";26905;"osoba";"";
3021172;"Tarnowo Podgórne (2)";"ogółem";"ogółem";"2020";28908;"osoba";"";
3021172;"Tarnowo Podgórne (2)";"ogółem";"mężczyźni";"2020";13966;"osoba";"";
3021172;"Tarnowo Podgórne (2)";"ogółem";"kobiety";"2020";14942;"osoba";"";
3022013;"Bojanowo (3)";"ogółem";"ogółem";"2020";8710;"osoba";"";
3022013;"Bojanowo (3)";"ogółem";"mężczyźni";"2020";4396;"osoba";"";
3022013;"Bojanowo (3)";"ogółem";"kobiety";"2020";4314;"osoba";"";
3022023;"Jutrosin (3)";"ogółem";"ogółem";"2020";7044;"osoba";"";
3022023;"Jutrosin (3)";"ogółem";"mężczyźni";"2020";3554;"osoba";"";
3022023;"Jutrosin (3)";"ogółem";"kobiety";"2020";3490;"osoba";"";
3022033;"Miejska Górka (3)";"ogółem";"ogółem";"2020";9233;"osoba";"";
3022033;"Miejska Górka (3)";"ogółem";"mężczyźni";"2020";4608;"osoba";"";
3022033;"Miejska Górka (3)";"ogółem";"kobiety";"2020";4625;"osoba";"";
3022042;"Pakosław (2)";"ogółem";"ogółem";"2020";4902;"osoba";"";
3022042;"Pakosław (2)";"ogółem";"mężczyźni";"2020";2509;"osoba";"";
3022042;"Pakosław (2)";"ogółem";"kobiety";"2020";2393;"osoba";"";
3022053;"Rawicz (3)";"ogółem";"ogółem";"2020";30299;"osoba";"";
3022053;"Rawicz (3)";"ogółem";"mężczyźni";"2020";14621;"osoba";"";
3022053;"Rawicz (3)";"ogółem";"kobiety";"2020";15678;"osoba";"";
3023011;"Słupca (1)";"ogółem";"ogółem";"2020";13564;"osoba";"";
3023011;"Słupca (1)";"ogółem";"mężczyźni";"2020";6504;"osoba";"";
3023011;"Słupca (1)";"ogółem";"kobiety";"2020";7060;"osoba";"";
3023022;"Lądek (2)";"ogółem";"ogółem";"2020";5750;"osoba";"";
3023022;"Lądek (2)";"ogółem";"mężczyźni";"2020";2890;"osoba";"";
3023022;"Lądek (2)";"ogółem";"kobiety";"2020";2860;"osoba";"";
3023032;"Orchowo (2)";"ogółem";"ogółem";"2020";3800;"osoba";"";
3023032;"Orchowo (2)";"ogółem";"mężczyźni";"2020";1896;"osoba";"";
3023032;"Orchowo (2)";"ogółem";"kobiety";"2020";1904;"osoba";"";
3023042;"Ostrowite (2)";"ogółem";"ogółem";"2020";5054;"osoba";"";
3023042;"Ostrowite (2)";"ogółem";"mężczyźni";"2020";2562;"osoba";"";
3023042;"Ostrowite (2)";"ogółem";"kobiety";"2020";2492;"osoba";"";
3023052;"Powidz (2)";"ogółem";"ogółem";"2020";2320;"osoba";"";
3023052;"Powidz (2)";"ogółem";"mężczyźni";"2020";1172;"osoba";"";
3023052;"Powidz (2)";"ogółem";"kobiety";"2020";1148;"osoba";"";
3023062;"Słupca (2)";"ogółem";"ogółem";"2020";9313;"osoba";"";
3023062;"Słupca (2)";"ogółem";"mężczyźni";"2020";4677;"osoba";"";
3023062;"Słupca (2)";"ogółem";"kobiety";"2020";4636;"osoba";"";
3023072;"Strzałkowo (2)";"ogółem";"ogółem";"2020";10280;"osoba";"";
3023072;"Strzałkowo (2)";"ogółem";"mężczyźni";"2020";5224;"osoba";"";
3023072;"Strzałkowo (2)";"ogółem";"kobiety";"2020";5056;"osoba";"";
3023083;"Zagórów (3)";"ogółem";"ogółem";"2020";8878;"osoba";"";
3023083;"Zagórów (3)";"ogółem";"mężczyźni";"2020";4465;"osoba";"";
3023083;"Zagórów (3)";"ogółem";"kobiety";"2020";4413;"osoba";"";
3024011;"Obrzycko (1)";"ogółem";"ogółem";"2020";2385;"osoba";"";
3024011;"Obrzycko (1)";"ogółem";"mężczyźni";"2020";1153;"osoba";"";
3024011;"Obrzycko (1)";"ogółem";"kobiety";"2020";1232;"osoba";"";
3024022;"Duszniki (2)";"ogółem";"ogółem";"2020";9179;"osoba";"";
3024022;"Duszniki (2)";"ogółem";"mężczyźni";"2020";4583;"osoba";"";
3024022;"Duszniki (2)";"ogółem";"kobiety";"2020";4596;"osoba";"";
3024032;"Kaźmierz (2)";"ogółem";"ogółem";"2020";8840;"osoba";"";
3024032;"Kaźmierz (2)";"ogółem";"mężczyźni";"2020";4329;"osoba";"";
3024032;"Kaźmierz (2)";"ogółem";"kobiety";"2020";4511;"osoba";"";
3024042;"Obrzycko (2)";"ogółem";"ogółem";"2020";4498;"osoba";"";
3024042;"Obrzycko (2)";"ogółem";"mężczyźni";"2020";2266;"osoba";"";
3024042;"Obrzycko (2)";"ogółem";"kobiety";"2020";2232;"osoba";"";
3024053;"Ostroróg (3)";"ogółem";"ogółem";"2020";4931;"osoba";"";
3024053;"Ostroróg (3)";"ogółem";"mężczyźni";"2020";2480;"osoba";"";
3024053;"Ostroróg (3)";"ogółem";"kobiety";"2020";2451;"osoba";"";
3024063;"Pniewy (3)";"ogółem";"ogółem";"2020";12643;"osoba";"";
3024063;"Pniewy (3)";"ogółem";"mężczyźni";"2020";6157;"osoba";"";
3024063;"Pniewy (3)";"ogółem";"kobiety";"2020";6486;"osoba";"";
3024073;"Szamotuły (3)";"ogółem";"ogółem";"2020";30188;"osoba";"";
3024073;"Szamotuły (3)";"ogółem";"mężczyźni";"2020";14622;"osoba";"";
3024073;"Szamotuły (3)";"ogółem";"kobiety";"2020";15566;"osoba";"";
3024083;"Wronki (3)";"ogółem";"ogółem";"2020";19081;"osoba";"";
3024083;"Wronki (3)";"ogółem";"mężczyźni";"2020";9431;"osoba";"";
3024083;"Wronki (3)";"ogółem";"kobiety";"2020";9650;"osoba";"";
3025012;"Dominowo (2)";"ogółem";"ogółem";"2020";3180;"osoba";"";
3025012;"Dominowo (2)";"ogółem";"mężczyźni";"2020";1578;"osoba";"";
3025012;"Dominowo (2)";"ogółem";"kobiety";"2020";1602;"osoba";"";
3025022;"Krzykosy (2)";"ogółem";"ogółem";"2020";7163;"osoba";"";
3025022;"Krzykosy (2)";"ogółem";"mężczyźni";"2020";3577;"osoba";"";
3025022;"Krzykosy (2)";"ogółem";"kobiety";"2020";3586;"osoba";"";
3025032;"Nowe Miasto nad Wartą (2)";"ogółem";"ogółem";"2020";8984;"osoba";"";
3025032;"Nowe Miasto nad Wartą (2)";"ogółem";"mężczyźni";"2020";4491;"osoba";"";
3025032;"Nowe Miasto nad Wartą (2)";"ogółem";"kobiety";"2020";4493;"osoba";"";
3025043;"Środa Wielkopolska (3)";"ogółem";"ogółem";"2020";32874;"osoba";"";
3025043;"Środa Wielkopolska (3)";"ogółem";"mężczyźni";"2020";16064;"osoba";"";
3025043;"Środa Wielkopolska (3)";"ogółem";"kobiety";"2020";16810;"osoba";"";
3025052;"Zaniemyśl (2)";"ogółem";"ogółem";"2020";6948;"osoba";"";
