"Kod";"Nazwa";"Płeć";"Lokalizacje";"Wiek";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1000000;"ŁÓDZKIE";"kobiety";"na wsi";"0";"2017";81,4;"lata";"";
1000000;"ŁÓDZKIE";"kobiety";"na wsi";"0";"2018";81,2;"lata";"";
1000000;"ŁÓDZKIE";"kobiety";"na wsi";"0";"2019";81,7;"lata";"";
1000000;"ŁÓDZKIE";"kobiety";"na wsi";"0";"2020";79,8;"lata";"";
1000000;"ŁÓDZKIE";"kobiety";"na wsi";"0";"2021";;"lata";"n";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"1995";69,2;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"1996";69,4;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"1997";69,7;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"1998";70,6;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"1999";70,5;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2000";71,3;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2001";71,7;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2002";72,1;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2003";72,1;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2004";72,0;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2005";72,3;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2006";72,5;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2007";72,5;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2008";72,9;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2009";73,1;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2010";73,7;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2011";73,9;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2012";74,0;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2013";74,8;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2014";75,3;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2015";75,1;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2016";75,3;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2017";75,4;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2018";75,3;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2019";75,3;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2020";73,8;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"ogółem";"0";"2021";;"lata";"n";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"1995";69,5;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"1996";69,8;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"1997";69,9;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"1998";70,7;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"1999";70,7;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2000";71,6;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2001";72,1;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2002";72,6;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2003";72,5;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2004";72,4;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2005";72,6;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2006";72,8;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2007";72,8;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2008";73,4;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2009";73,3;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2010";74,2;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2011";74,6;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2012";74,4;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2013";75,3;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2014";75,7;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2015";75,6;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2016";76,0;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2017";75,8;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2018";75,9;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2019";75,9;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2020";74,5;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"w miastach";"0";"2021";;"lata";"n";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"1995";69,0;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"1996";69,1;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"1997";69,5;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"1998";70,4;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"1999";70,2;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2000";71,0;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2001";71,4;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2002";71,6;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2003";71,7;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2004";71,7;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2005";72,0;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2006";72,2;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2007";72,1;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2008";72,4;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2009";72,9;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2010";73,3;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2011";73,2;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2012";73,6;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2013";74,3;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2014";75,0;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2015";74,7;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2016";74,7;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2017";75,0;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2018";74,8;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2019";74,8;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2020";73,2;"lata";"";
1200000;"MAŁOPOLSKIE";"mężczyźni";"na wsi";"0";"2021";;"lata";"n";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"1995";77,0;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"1996";77,4;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"1997";77,5;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"1998";78,2;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"1999";78,2;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2000";78,8;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2001";79,0;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2002";79,6;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2003";79,7;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2004";80,3;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2005";80,2;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2006";80,5;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2007";80,7;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2008";80,9;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2009";81,1;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2010";81,4;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2011";81,7;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2012";81,9;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2013";82,0;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2014";82,5;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2015";82,4;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2016";82,9;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2017";82,6;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2018";82,9;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2019";82,7;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2020";81,6;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"ogółem";"0";"2021";;"lata";"n";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"1995";76,7;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"1996";77,5;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"1997";77,4;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"1998";78,1;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"1999";78,1;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2000";78,6;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2001";78,8;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2002";79,4;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2003";79,5;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2004";80,2;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2005";80,0;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2006";80,4;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2007";80,6;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2008";80,7;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2009";81,2;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2010";81,4;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2011";81,7;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2012";81,9;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2013";82,0;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2014";82,5;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2015";82,3;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2016";82,9;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2017";82,5;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2018";83,0;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2019";82,7;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2020";81,7;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"w miastach";"0";"2021";;"lata";"n";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"1995";77,3;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"1996";77,4;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"1997";77,7;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"1998";78,4;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"1999";78,3;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2000";79,1;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2001";79,2;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2002";79,8;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2003";80,0;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2004";80,5;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2005";80,4;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2006";80,6;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2007";80,9;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2008";81,0;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2009";81,2;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2010";81,4;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2011";81,7;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2012";81,8;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2013";82,0;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2014";82,5;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2015";82,5;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2016";82,8;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2017";82,7;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2018";82,8;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2019";82,7;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2020";81,5;"lata";"";
1200000;"MAŁOPOLSKIE";"kobiety";"na wsi";"0";"2021";;"lata";"n";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"1995";67,7;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"1996";68,1;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"1997";68,5;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"1998";69,1;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"1999";68,7;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2000";69,8;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2001";70,4;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2002";70,7;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2003";70,7;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2004";71,0;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2005";71,1;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2006";71,4;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2007";71,3;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2008";71,7;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2009";71,8;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2010";72,6;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2011";72,7;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2012";72,9;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2013";73,4;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2014";74,0;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2015";74,0;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2016";74,1;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2017";74,0;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2018";74,0;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2019";74,3;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2020";72,8;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"ogółem";"0";"2021";;"lata";"n";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"1995";68,3;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"1996";68,7;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"1997";69,3;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"1998";69,8;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"1999";69,5;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2000";70,5;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2001";70,9;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2002";71,2;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2003";71,4;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2004";71,7;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2005";71,8;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2006";72,2;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2007";72,3;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2008";72,5;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2009";72,9;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2010";73,6;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2011";73,9;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2012";73,9;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2013";74,4;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2014";75,0;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2015";74,9;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2016";75,1;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2017";75,0;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2018";74,8;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2019";75,2;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2020";73,6;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"w miastach";"0";"2021";;"lata";"n";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"1995";66,7;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"1996";67,0;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"1997";67,2;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"1998";68,0;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"1999";67,6;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2000";68,8;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2001";69,6;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2002";69,8;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2003";69,4;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2004";69,8;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2005";69,8;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2006";70,1;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2007";69,6;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2008";70,2;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2009";70,1;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2010";70,8;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2011";70,7;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2012";71,3;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2013";71,8;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2014";72,2;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2015";72,5;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2016";72,6;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2017";72,4;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2018";72,5;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2019";72,6;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2020";71,4;"lata";"";
1400000;"MAZOWIECKIE";"mężczyźni";"na wsi";"0";"2021";;"lata";"n";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"1995";76,7;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"1996";76,9;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"1997";77,3;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"1998";77,6;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"1999";77,8;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2000";78,6;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2001";78,8;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2002";79,3;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2003";79,3;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2004";79,9;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2005";80,2;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2006";80,1;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2007";80,4;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2008";80,6;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2009";80,4;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2010";81,0;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2011";81,6;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2012";81,3;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2013";81,6;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2014";81,8;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2015";82,0;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2016";82,3;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2017";82,1;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2018";82,0;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2019";82,1;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2020";80,9;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"ogółem";"0";"2021";;"lata";"n";
1400000;"MAZOWIECKIE";"kobiety";"w miastach";"0";"1995";76,6;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"w miastach";"0";"1996";76,9;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"w miastach";"0";"1997";77,2;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"w miastach";"0";"1998";77,7;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"w miastach";"0";"1999";77,9;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"w miastach";"0";"2000";78,5;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"w miastach";"0";"2001";78,8;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"w miastach";"0";"2002";79,1;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"w miastach";"0";"2003";79,5;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"w miastach";"0";"2004";79,9;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"w miastach";"0";"2005";80,3;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"w miastach";"0";"2006";80,2;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"w miastach";"0";"2007";80,5;"lata";"";
1400000;"MAZOWIECKIE";"kobiety";"w miastach";"0";"2008";80,5;"lata";"";
